# 2theta	intensity	baseline	bg_subtracted	normalized
14.52523 13435.00000 13147.96676 287.03324 0.00706
14.53610 13114.00000 13144.00039 -30.00039 -0.00074
14.54697 13627.00000 13140.03971 486.96029 0.01198
14.55783 13337.00000 13136.08472 200.91528 0.00494
14.56870 13176.00000 13132.13540 43.86460 0.00108
14.57957 13236.00000 13128.19176 107.80824 0.00265
14.59043 13372.00000 13124.25378 247.74622 0.00610
14.60130 13435.00000 13120.32145 314.67855 0.00774
14.61216 13346.00000 13116.39477 229.60523 0.00565
14.62303 13362.00000 13112.47373 249.52627 0.00614
14.63390 13203.00000 13108.55832 94.44168 0.00232
14.64476 13163.00000 13104.64853 58.35147 0.00144
14.65563 13251.00000 13100.74437 150.25563 0.00370
14.66650 13506.00000 13096.84581 409.15419 0.01007
14.67736 13407.00000 13092.95285 314.04715 0.00773
14.68823 13299.00000 13089.06549 209.93451 0.00517
14.69910 13375.00000 13085.18372 289.81628 0.00713
14.70996 13532.00000 13081.30753 450.69247 0.01109
14.72083 13434.00000 13077.43691 356.56309 0.00878
14.73170 13298.00000 13073.57185 224.42815 0.00552
14.74256 13550.00000 13069.71235 480.28765 0.01182
14.75343 13398.00000 13065.85841 332.14159 0.00817
14.76429 13273.00000 13062.01000 210.99000 0.00519
14.77516 13385.00000 13058.16714 326.83286 0.00804
14.78603 13229.00000 13054.32980 174.67020 0.00430
14.79689 13397.00000 13050.49799 346.50201 0.00853
14.80776 13388.00000 13046.67169 341.32831 0.00840
14.81863 13193.00000 13042.85090 150.14910 0.00370
14.82949 13214.00000 13039.03561 174.96439 0.00431
14.84036 13246.00000 13035.22581 210.77419 0.00519
14.85123 13181.00000 13031.42151 149.57849 0.00368
14.86209 13222.00000 13027.62268 194.37732 0.00478
14.87296 13314.00000 13023.82932 290.17068 0.00714
14.88383 13216.00000 13020.04144 195.95856 0.00482
14.89469 13413.00000 13016.25901 396.74099 0.00976
14.90556 13206.00000 13012.48203 193.51797 0.00476
14.91643 13359.00000 13008.71050 350.28950 0.00862
14.92729 13079.00000 13004.94441 74.05559 0.00182
14.93816 13413.00000 13001.18376 411.81624 0.01014
14.94902 13071.00000 12997.42852 73.57148 0.00181
14.95989 13372.00000 12993.67871 378.32129 0.00931
14.97076 13496.00000 12989.93431 506.06569 0.01246
14.98162 13255.00000 12986.19531 268.80469 0.00662
14.99249 13444.00000 12982.46172 461.53828 0.01136
15.00336 13106.00000 12978.73351 127.26649 0.00313
15.01422 13322.00000 12975.01069 346.98931 0.00854
15.02509 13204.00000 12971.29325 232.70675 0.00573
15.03596 13232.00000 12967.58118 264.41882 0.00651
15.04682 13274.00000 12963.87448 310.12552 0.00763
15.05769 13047.00000 12960.17314 86.82686 0.00214
15.06856 13328.00000 12956.47715 371.52285 0.00914
15.07942 13080.00000 12952.78651 127.21349 0.00313
15.09029 13473.00000 12949.10121 523.89879 0.01289
15.10115 13297.00000 12945.42124 351.57876 0.00865
15.11202 13192.00000 12941.74660 250.25340 0.00616
15.12289 13307.00000 12938.07728 368.92272 0.00908
15.13375 13174.00000 12934.41327 239.58673 0.00590
15.14462 13116.00000 12930.75458 185.24542 0.00456
15.15549 13449.00000 12927.10119 521.89881 0.01284
15.16635 13374.00000 12923.45309 450.54691 0.01109
15.17722 13180.00000 12919.81029 260.18971 0.00640
15.18809 13232.00000 12916.17277 315.82723 0.00777
15.19895 13213.00000 12912.54052 300.45948 0.00739
15.20982 12899.00000 12908.91355 -9.91355 -0.00024
15.22069 13363.00000 12905.29185 457.70815 0.01127
15.23155 13085.00000 12901.67539 183.32461 0.00451
15.24242 12923.00000 12898.06418 24.93582 0.00061
15.25328 13161.00000 12894.45817 266.54183 0.00656
15.26415 13307.00000 12890.85738 416.14262 0.01024
15.27502 13240.00000 12887.26177 352.73823 0.00868
15.28588 13107.00000 12883.67133 223.32867 0.00550
15.29675 13142.00000 12880.08604 261.91396 0.00645
15.30762 13150.00000 12876.50590 273.49410 0.00673
15.31848 13133.00000 12872.93088 260.06912 0.00640
15.32935 13190.00000 12869.36097 320.63903 0.00789
15.34022 13399.00000 12865.79615 533.20385 0.01312
15.35108 13215.00000 12862.23640 352.76360 0.00868
15.36195 13318.00000 12858.68172 459.31828 0.01130
15.37282 13288.00000 12855.13209 432.86791 0.01065
15.38368 13260.00000 12851.58749 408.41251 0.01005
15.39455 13333.00000 12848.04790 484.95210 0.01194
15.40541 13318.00000 12844.51331 473.48669 0.01165
15.41628 13246.00000 12840.98370 405.01630 0.00997
15.42715 13120.00000 12837.45907 282.54093 0.00695
15.43801 13369.00000 12833.93939 535.06061 0.01317
15.44888 13533.00000 12830.42465 702.57535 0.01729
15.45975 13361.00000 12826.91483 534.08517 0.01314
15.47061 13703.00000 12823.40992 879.59008 0.02165
15.48148 13493.00000 12819.90990 673.09010 0.01657
15.49235 13712.00000 12816.41476 895.58524 0.02204
15.50321 13413.00000 12812.92449 600.07551 0.01477
15.51408 13651.00000 12809.43906 841.56094 0.02071
15.52495 13611.00000 12805.95847 805.04153 0.01981
